capteurs_id,valeurs_capteurs,date,time,versoud_data
26.0,22.96,2020-07-26,01:00,17.2
27.0,22.903,2020-07-26,01:00,17.2
28.0,22.898,2020-07-26,01:00,17.2
29.0,22.883,2020-07-26,01:00,17.2
3.0,22.802,2020-07-26,01:00,17.2
30.0,23.503,2020-07-26,01:00,17.2
4.0,21.757,2020-07-26,01:00,17.2
5.0,23.167,2020-07-26,01:00,17.2
6.0,23.305,2020-07-26,01:00,17.2
7.0,21.764,2020-07-26,01:00,17.2
8.0,20.567,2020-07-26,01:00,17.2
9.0,21.89,2020-07-26,01:00,17.2
1.0,21.955,2020-07-26,02:00,16.8
10.0,21.411,2020-07-26,02:00,16.8
11.0,21.125,2020-07-26,02:00,16.8
12.0,20.466,2020-07-26,02:00,16.8
13.0,22.01,2020-07-26,02:00,16.8
14.0,22.215,2020-07-26,02:00,16.8
15.0,21.366,2020-07-26,02:00,16.8
16.0,21.469,2020-07-26,02:00,16.8
17.0,21.103,2020-07-26,02:00,16.8
18.0,21.489,2020-07-26,02:00,16.8
19.0,20.021,2020-07-26,02:00,16.8
2.0,22.411,2020-07-26,02:00,16.8
20.0,21.613,2020-07-26,02:00,16.8
21.0,19.693,2020-07-26,02:00,16.8
22.0,21.499,2020-07-26,02:00,16.8
23.0,22.113,2020-07-26,02:00,16.8
24.0,21.043,2020-07-26,02:00,16.8
25.0,22.361,2020-07-26,02:00,16.8
26.0,22.113,2020-07-26,02:00,16.8
27.0,21.931,2020-07-26,02:00,16.8
28.0,21.843,2020-07-26,02:00,16.8
29.0,22.379,2020-07-26,02:00,16.8
3.0,22.468,2020-07-26,02:00,16.8
30.0,22.867,2020-07-26,02:00,16.8
4.0,22.499,2020-07-26,02:00,16.8
5.0,23.018,2020-07-26,02:00,16.8
6.0,23.057,2020-07-26,02:00,16.8
7.0,21.703,2020-07-26,02:00,16.8
8.0,20.367,2020-07-26,02:00,16.8
9.0,21.636,2020-07-26,02:00,16.8
1.0,22.012,2020-07-26,03:00,16.5
10.0,21.47,2020-07-26,03:00,16.5
11.0,20.882,2020-07-26,03:00,16.5
12.0,20.133,2020-07-26,03:00,16.5
13.0,21.337,2020-07-26,03:00,16.5
14.0,21.84,2020-07-26,03:00,16.5
15.0,21.121,2020-07-26,03:00,16.5
16.0,20.849,2020-07-26,03:00,16.5
17.0,20.738,2020-07-26,03:00,16.5
18.0,21.34,2020-07-26,03:00,16.5
19.0,18.858,2020-07-26,03:00,16.5
2.0,22.0,2020-07-26,03:00,16.5
20.0,21.194,2020-07-26,03:00,16.5
21.0,19.339,2020-07-26,03:00,16.5
22.0,21.375,2020-07-26,03:00,16.5
23.0,22.233,2020-07-26,03:00,16.5
24.0,20.711,2020-07-26,03:00,16.5
25.0,22.252,2020-07-26,03:00,16.5
26.0,21.308,2020-07-26,03:00,16.5
27.0,21.366,2020-07-26,03:00,16.5
28.0,21.645,2020-07-26,03:00,16.5
29.0,21.976,2020-07-26,03:00,16.5
3.0,21.275,2020-07-26,03:00,16.5
30.0,22.584,2020-07-26,03:00,16.5
4.0,21.154,2020-07-26,03:00,16.5
5.0,22.402,2020-07-26,03:00,16.5
6.0,21.962,2020-07-26,03:00,16.5
7.0,20.954,2020-07-26,03:00,16.5
8.0,20.705,2020-07-26,03:00,16.5
9.0,21.076,2020-07-26,03:00,16.5
1.0,21.206,2020-07-26,04:00,16.0
10.0,19.993,2020-07-26,04:00,16.0
11.0,20.054,2020-07-26,04:00,16.0
12.0,19.589,2020-07-26,04:00,16.0
13.0,20.397,2020-07-26,04:00,16.0
14.0,20.426,2020-07-26,04:00,16.0
15.0,20.157,2020-07-26,04:00,16.0
16.0,20.587,2020-07-26,04:00,16.0
17.0,20.168,2020-07-26,04:00,16.0
18.0,20.36,2020-07-26,04:00,16.0
19.0,18.663,2020-07-26,04:00,16.0
2.0,21.17,2020-07-26,04:00,16.0
20.0,20.603,2020-07-26,04:00,16.0
21.0,18.577,2020-07-26,04:00,16.0
22.0,20.433,2020-07-26,04:00,16.0
23.0,21.034,2020-07-26,04:00,16.0
24.0,19.964,2020-07-26,04:00,16.0
25.0,20.927,2020-07-26,04:00,16.0
26.0,20.38,2020-07-26,04:00,16.0
27.0,20.257,2020-07-26,04:00,16.0
28.0,20.694,2020-07-26,04:00,16.0
29.0,21.023,2020-07-26,04:00,16.0
3.0,20.771,2020-07-26,04:00,16.0
30.0,21.21,2020-07-26,04:00,16.0
4.0,19.892,2020-07-26,04:00,16.0
5.0,21.306,2020-07-26,04:00,16.0
6.0,21.681,2020-07-26,04:00,16.0
7.0,20.376,2020-07-26,04:00,16.0
8.0,18.809,2020-07-26,04:00,16.0
9.0,20.017,2020-07-26,04:00,16.0
1.0,20.703,2020-07-26,05:00,16.0
10.0,19.912,2020-07-26,05:00,16.0
11.0,19.958,2020-07-26,05:00,16.0
12.0,19.262,2020-07-26,05:00,16.0
13.0,20.094,2020-07-26,05:00,16.0
14.0,20.66,2020-07-26,05:00,16.0
15.0,19.977,2020-07-26,05:00,16.0
16.0,19.932,2020-07-26,05:00,16.0
17.0,19.951,2020-07-26,05:00,16.0
18.0,20.164,2020-07-26,05:00,16.0
19.0,18.641,2020-07-26,05:00,16.0
2.0,21.199,2020-07-26,05:00,16.0
20.0,20.336,2020-07-26,05:00,16.0
21.0,18.504,2020-07-26,05:00,16.0
22.0,20.098,2020-07-26,05:00,16.0
23.0,20.903,2020-07-26,05:00,16.0
24.0,19.824,2020-07-26,05:00,16.0
25.0,21.0,2020-07-26,05:00,16.0
26.0,20.131,2020-07-26,05:00,16.0
27.0,20.087,2020-07-26,05:00,16.0
28.0,19.916,2020-07-26,05:00,16.0
29.0,21.052,2020-07-26,05:00,16.0
3.0,21.138,2020-07-26,05:00,16.0
30.0,20.823,2020-07-26,05:00,16.0
4.0,19.284,2020-07-26,05:00,16.0
5.0,21.089,2020-07-26,05:00,16.0
6.0,20.785,2020-07-26,05:00,16.0
7.0,20.096,2020-07-26,05:00,16.0
8.0,18.899,2020-07-26,05:00,16.0
9.0,20.098,2020-07-26,05:00,16.0
1.0,20.629,2020-07-26,06:00,16.1
10.0,19.892,2020-07-26,06:00,16.1
11.0,19.945,2020-07-26,06:00,16.1
12.0,19.36,2020-07-26,06:00,16.1
13.0,20.16,2020-07-26,06:00,16.1
14.0,20.619,2020-07-26,06:00,16.1
15.0,19.918,2020-07-26,06:00,16.1
16.0,20.234,2020-07-26,06:00,16.1
17.0,19.564,2020-07-26,06:00,16.1
18.0,19.785,2020-07-26,06:00,16.1
19.0,18.112,2020-07-26,06:00,16.1
2.0,20.873,2020-07-26,06:00,16.1
20.0,20.131,2020-07-26,06:00,16.1
21.0,17.907,2020-07-26,06:00,16.1
22.0,19.724,2020-07-26,06:00,16.1
23.0,20.331,2020-07-26,06:00,16.1
24.0,19.423,2020-07-26,06:00,16.1
25.0,20.873,2020-07-26,06:00,16.1
26.0,20.389,2020-07-26,06:00,16.1
27.0,20.535,2020-07-26,06:00,16.1
28.0,20.481,2020-07-26,06:00,16.1
29.0,20.778,2020-07-26,06:00,16.1
3.0,20.66,2020-07-26,06:00,16.1
30.0,20.66,2020-07-26,06:00,16.1
4.0,19.23,2020-07-26,06:00,16.1
5.0,20.61,2020-07-26,06:00,16.1
6.0,20.843,2020-07-26,06:00,16.1
7.0,20.052,2020-07-26,06:00,16.1
8.0,18.614,2020-07-26,06:00,16.1
9.0,19.967,2020-07-26,06:00,16.1
1.0,20.736,2020-07-26,07:00,17.9
10.0,20.285,2020-07-26,07:00,17.9
11.0,20.756,2020-07-26,07:00,17.9
12.0,20.239,2020-07-26,07:00,17.9
13.0,20.849,2020-07-26,07:00,17.9
14.0,20.789,2020-07-26,07:00,17.9
15.0,20.698,2020-07-26,07:00,17.9
16.0,20.716,2020-07-26,07:00,17.9
17.0,20.448,2020-07-26,07:00,17.9
18.0,20.431,2020-07-26,07:00,17.9
19.0,19.539,2020-07-26,07:00,17.9
2.0,21.228,2020-07-26,07:00,17.9
20.0,20.891,2020-07-26,07:00,17.9
21.0,19.118,2020-07-26,07:00,17.9
22.0,20.316,2020-07-26,07:00,17.9
23.0,20.754,2020-07-26,07:00,17.9
24.0,19.978,2020-07-26,07:00,17.9
25.0,20.945,2020-07-26,07:00,17.9
26.0,20.785,2020-07-26,07:00,17.9
27.0,21.036,2020-07-26,07:00,17.9
28.0,20.963,2020-07-26,07:00,17.9
29.0,21.121,2020-07-26,07:00,17.9
3.0,20.45,2020-07-26,07:00,17.9
30.0,21.165,2020-07-26,07:00,17.9
4.0,20.763,2020-07-26,07:00,17.9
5.0,21.599,2020-07-26,07:00,17.9
6.0,21.75,2020-07-26,07:00,17.9
7.0,20.514,2020-07-26,07:00,17.9
8.0,19.502,2020-07-26,07:00,17.9
9.0,20.751,2020-07-26,07:00,17.9
1.0,21.532,2020-07-26,08:00,21.0
10.0,22.281,2020-07-26,08:00,21.0
11.0,23.799,2020-07-26,08:00,21.0
12.0,22.773,2020-07-26,08:00,21.0
13.0,22.292,2020-07-26,08:00,21.0
14.0,21.644,2020-07-26,08:00,21.0
15.0,23.415,2020-07-26,08:00,21.0
16.0,22.096,2020-07-26,08:00,21.0
17.0,22.372,2020-07-26,08:00,21.0
18.0,22.454,2020-07-26,08:00,21.0
19.0,22.608,2020-07-26,08:00,21.0
2.0,22.401,2020-07-26,08:00,21.0
20.0,21.93,2020-07-26,08:00,21.0
21.0,20.364,2020-07-26,08:00,21.0
22.0,22.331,2020-07-26,08:00,21.0
23.0,21.965,2020-07-26,08:00,21.0
24.0,21.263,2020-07-26,08:00,21.0
25.0,22.858,2020-07-26,08:00,21.0
26.0,21.712,2020-07-26,08:00,21.0
27.0,24.17,2020-07-26,08:00,21.0
28.0,23.39,2020-07-26,08:00,21.0
29.0,22.053,2020-07-26,08:00,21.0
3.0,21.544,2020-07-26,08:00,21.0
30.0,22.336,2020-07-26,08:00,21.0
4.0,22.768,2020-07-26,08:00,21.0
5.0,22.309,2020-07-26,08:00,21.0
6.0,22.488,2020-07-26,08:00,21.0
7.0,23.425,2020-07-26,08:00,21.0
8.0,21.333,2020-07-26,08:00,21.0
9.0,22.258,2020-07-26,08:00,21.0
1.0,23.404,2020-07-26,09:00,23.0
10.0,23.754,2020-07-26,09:00,23.0
11.0,25.756,2020-07-26,09:00,23.0
12.0,24.315,2020-07-26,09:00,23.0
13.0,25.25,2020-07-26,09:00,23.0
14.0,23.873,2020-07-26,09:00,23.0
15.0,25.378,2020-07-26,09:00,23.0
16.0,26.053,2020-07-26,09:00,23.0
17.0,24.994,2020-07-26,09:00,23.0
18.0,25.196,2020-07-26,09:00,23.0
19.0,23.938,2020-07-26,09:00,23.0
2.0,24.0,2020-07-26,09:00,23.0
20.0,25.429,2020-07-26,09:00,23.0
21.0,23.185,2020-07-26,09:00,23.0
22.0,24.641,2020-07-26,09:00,23.0
23.0,23.729,2020-07-26,09:00,23.0
24.0,23.531,2020-07-26,09:00,23.0
25.0,24.387,2020-07-26,09:00,23.0
26.0,23.463,2020-07-26,09:00,23.0
27.0,25.323,2020-07-26,09:00,23.0
28.0,23.903,2020-07-26,09:00,23.0
29.0,23.565,2020-07-26,09:00,23.0
3.0,23.288,2020-07-26,09:00,23.0
30.0,23.933,2020-07-26,09:00,23.0
4.0,24.061,2020-07-26,09:00,23.0
5.0,23.908,2020-07-26,09:00,23.0
6.0,24.415,2020-07-26,09:00,23.0
7.0,24.693,2020-07-26,09:00,23.0
8.0,22.62,2020-07-26,09:00,23.0
9.0,24.002,2020-07-26,09:00,23.0
1.0,24.782,2020-07-26,10:00,25.2
10.0,25.463,2020-07-26,10:00,25.2
11.0,28.044,2020-07-26,10:00,25.2
12.0,26.45,2020-07-26,10:00,25.2
13.0,26.493,2020-07-26,10:00,25.2
14.0,25.179,2020-07-26,10:00,25.2
15.0,25.498,2020-07-26,10:00,25.2
16.0,27.208,2020-07-26,10:00,25.2
17.0,27.399,2020-07-26,10:00,25.2
18.0,26.931,2020-07-26,10:00,25.2
19.0,26.357,2020-07-26,10:00,25.2
2.0,25.494,2020-07-26,10:00,25.2
20.0,26.533,2020-07-26,10:00,25.2
21.0,25.593,2020-07-26,10:00,25.2
22.0,26.003,2020-07-26,10:00,25.2
23.0,25.276,2020-07-26,10:00,25.2
24.0,25.411,2020-07-26,10:00,25.2
25.0,25.721,2020-07-26,10:00,25.2
26.0,25.626,2020-07-26,10:00,25.2
27.0,27.044,2020-07-26,10:00,25.2
28.0,29.496,2020-07-26,10:00,25.2
29.0,25.351,2020-07-26,10:00,25.2
3.0,24.989,2020-07-26,10:00,25.2
30.0,25.617,2020-07-26,10:00,25.2
4.0,25.709,2020-07-26,10:00,25.2
5.0,25.456,2020-07-26,10:00,25.2
6.0,26.123,2020-07-26,10:00,25.2
7.0,26.208,2020-07-26,10:00,25.2
8.0,24.716,2020-07-26,10:00,25.2
9.0,26.113,2020-07-26,10:00,25.2
1.0,27.141,2020-07-26,11:00,26.7
10.0,27.298,2020-07-26,11:00,26.7
11.0,29.355,2020-07-26,11:00,26.7
12.0,27.993,2020-07-26,11:00,26.7
13.0,29.367,2020-07-26,11:00,26.7
14.0,28.158,2020-07-26,11:00,26.7
15.0,28.593,2020-07-26,11:00,26.7
16.0,28.131,2020-07-26,11:00,26.7
17.0,28.475,2020-07-26,11:00,26.7
18.0,28.08,2020-07-26,11:00,26.7
19.0,27.476,2020-07-26,11:00,26.7
2.0,27.721,2020-07-26,11:00,26.7
20.0,28.339,2020-07-26,11:00,26.7
21.0,27.127,2020-07-26,11:00,26.7
22.0,27.74,2020-07-26,11:00,26.7
23.0,28.549,2020-07-26,11:00,26.7
24.0,27.765,2020-07-26,11:00,26.7
25.0,27.44,2020-07-26,11:00,26.7
26.0,27.559,2020-07-26,11:00,26.7
27.0,28.275,2020-07-26,11:00,26.7
28.0,29.473,2020-07-26,11:00,26.7
29.0,27.76,2020-07-26,11:00,26.7
3.0,27.269,2020-07-26,11:00,26.7
30.0,27.891,2020-07-26,11:00,26.7
4.0,27.151,2020-07-26,11:00,26.7
5.0,27.818,2020-07-26,11:00,26.7
6.0,28.702,2020-07-26,11:00,26.7
7.0,28.539,2020-07-26,11:00,26.7
8.0,28.048,2020-07-26,11:00,26.7
9.0,28.639,2020-07-26,11:00,26.7
1.0,28.712,2020-07-26,12:00,27.8
10.0,28.71,2020-07-26,12:00,27.8
11.0,30.673,2020-07-26,12:00,27.8
12.0,29.247,2020-07-26,12:00,27.8
13.0,29.945,2020-07-26,12:00,27.8
14.0,30.532,2020-07-26,12:00,27.8
15.0,30.403,2020-07-26,12:00,27.8
16.0,31.226,2020-07-26,12:00,27.8
17.0,30.728,2020-07-26,12:00,27.8
18.0,30.922,2020-07-26,12:00,27.8
19.0,28.913,2020-07-26,12:00,27.8
2.0,28.707,2020-07-26,12:00,27.8
20.0,30.85,2020-07-26,12:00,27.8
21.0,29.138,2020-07-26,12:00,27.8
22.0,29.794,2020-07-26,12:00,27.8
23.0,29.293,2020-07-26,12:00,27.8
24.0,29.175,2020-07-26,12:00,27.8
25.0,28.854,2020-07-26,12:00,27.8
26.0,28.531,2020-07-26,12:00,27.8
27.0,29.116,2020-07-26,12:00,27.8
28.0,30.356,2020-07-26,12:00,27.8
29.0,29.629,2020-07-26,12:00,27.8
3.0,28.566,2020-07-26,12:00,27.8
30.0,29.114,2020-07-26,12:00,27.8
4.0,27.803,2020-07-26,12:00,27.8
5.0,28.977,2020-07-26,12:00,27.8
6.0,29.181,2020-07-26,12:00,27.8
7.0,30.159,2020-07-26,12:00,27.8
8.0,29.252,2020-07-26,12:00,27.8
9.0,29.518,2020-07-26,12:00,27.8
1.0,30.11,2020-07-26,13:00,29.6
10.0,29.905,2020-07-26,13:00,29.6
11.0,31.844,2020-07-26,13:00,29.6
12.0,30.11,2020-07-26,13:00,29.6
13.0,31.091,2020-07-26,13:00,29.6
14.0,31.206,2020-07-26,13:00,29.6
15.0,31.284,2020-07-26,13:00,29.6
16.0,31.908,2020-07-26,13:00,29.6
17.0,30.593,2020-07-26,13:00,29.6
18.0,30.407,2020-07-26,13:00,29.6
19.0,29.491,2020-07-26,13:00,29.6
2.0,30.348,2020-07-26,13:00,29.6
20.0,31.508,2020-07-26,13:00,29.6
21.0,29.821,2020-07-26,13:00,29.6
22.0,30.125,2020-07-26,13:00,29.6
23.0,30.41,2020-07-26,13:00,29.6
24.0,30.641,2020-07-26,13:00,29.6
25.0,29.626,2020-07-26,13:00,29.6
26.0,29.555,2020-07-26,13:00,29.6
27.0,29.707,2020-07-26,13:00,29.6
28.0,32.284,2020-07-26,13:00,29.6
29.0,30.778,2020-07-26,13:00,29.6
3.0,29.451,2020-07-26,13:00,29.6
30.0,30.073,2020-07-26,13:00,29.6
4.0,28.932,2020-07-26,13:00,29.6
5.0,29.966,2020-07-26,13:00,29.6
6.0,30.016,2020-07-26,13:00,29.6
7.0,30.741,2020-07-26,13:00,29.6
8.0,30.206,2020-07-26,13:00,29.6
9.0,30.492,2020-07-26,13:00,29.6
1.0,30.798,2020-07-26,14:00,31.1
10.0,31.223,2020-07-26,14:00,31.1
11.0,33.016,2020-07-26,14:00,31.1
12.0,31.021,2020-07-26,14:00,31.1
13.0,31.779,2020-07-26,14:00,31.1
14.0,32.106,2020-07-26,14:00,31.1
15.0,31.974,2020-07-26,14:00,31.1
16.0,31.886,2020-07-26,14:00,31.1
17.0,31.753,2020-07-26,14:00,31.1
18.0,31.756,2020-07-26,14:00,31.1
19.0,31.022,2020-07-26,14:00,31.1
2.0,31.168,2020-07-26,14:00,31.1
20.0,32.35,2020-07-26,14:00,31.1
21.0,30.795,2020-07-26,14:00,31.1
22.0,31.525,2020-07-26,14:00,31.1
23.0,31.913,2020-07-26,14:00,31.1
24.0,31.219,2020-07-26,14:00,31.1
25.0,30.5,2020-07-26,14:00,31.1
26.0,29.893,2020-07-26,14:00,31.1
27.0,30.263,2020-07-26,14:00,31.1
28.0,32.944,2020-07-26,14:00,31.1
29.0,32.74,2020-07-26,14:00,31.1
3.0,30.785,2020-07-26,14:00,31.1
30.0,31.351,2020-07-26,14:00,31.1
4.0,30.135,2020-07-26,14:00,31.1
5.0,31.261,2020-07-26,14:00,31.1
6.0,31.473,2020-07-26,14:00,31.1
7.0,30.972,2020-07-26,14:00,31.1
8.0,30.96,2020-07-26,14:00,31.1
9.0,31.206,2020-07-26,14:00,31.1
1.0,31.813,2020-07-26,15:00,31.3
10.0,31.608,2020-07-26,15:00,31.3
11.0,33.751,2020-07-26,15:00,31.3
12.0,31.758,2020-07-26,15:00,31.3
13.0,33.736,2020-07-26,15:00,31.3
14.0,32.309,2020-07-26,15:00,31.3
15.0,31.788,2020-07-26,15:00,31.3
16.0,33.314,2020-07-26,15:00,31.3
17.0,32.019,2020-07-26,15:00,31.3
18.0,31.994,2020-07-26,15:00,31.3
19.0,31.428,2020-07-26,15:00,31.3
2.0,31.821,2020-07-26,15:00,31.3
20.0,32.705,2020-07-26,15:00,31.3
21.0,30.656,2020-07-26,15:00,31.3
22.0,31.214,2020-07-26,15:00,31.3
23.0,31.804,2020-07-26,15:00,31.3
24.0,31.283,2020-07-26,15:00,31.3
25.0,30.728,2020-07-26,15:00,31.3
26.0,31.54,2020-07-26,15:00,31.3
27.0,30.526,2020-07-26,15:00,31.3
28.0,32.916,2020-07-26,15:00,31.3
29.0,32.574,2020-07-26,15:00,31.3
3.0,30.969,2020-07-26,15:00,31.3
30.0,31.478,2020-07-26,15:00,31.3
4.0,30.358,2020-07-26,15:00,31.3
5.0,31.625,2020-07-26,15:00,31.3
6.0,31.738,2020-07-26,15:00,31.3
7.0,30.91,2020-07-26,15:00,31.3
8.0,31.308,2020-07-26,15:00,31.3
9.0,31.385,2020-07-26,15:00,31.3
1.0,31.883,2020-07-26,16:00,31.1
10.0,31.926,2020-07-26,16:00,31.1
11.0,32.878,2020-07-26,16:00,31.1
12.0,31.461,2020-07-26,16:00,31.1
13.0,33.288,2020-07-26,16:00,31.1
14.0,31.951,2020-07-26,16:00,31.1
15.0,31.565,2020-07-26,16:00,31.1
16.0,32.511,2020-07-26,16:00,31.1
17.0,31.803,2020-07-26,16:00,31.1
18.0,31.616,2020-07-26,16:00,31.1
19.0,31.173,2020-07-26,16:00,31.1
2.0,31.796,2020-07-26,16:00,31.1
20.0,32.895,2020-07-26,16:00,31.1
21.0,30.32,2020-07-26,16:00,31.1
22.0,31.201,2020-07-26,16:00,31.1
23.0,31.041,2020-07-26,16:00,31.1
24.0,31.548,2020-07-26,16:00,31.1
25.0,30.899,2020-07-26,16:00,31.1
26.0,30.763,2020-07-26,16:00,31.1
27.0,31.184,2020-07-26,16:00,31.1
28.0,32.775,2020-07-26,16:00,31.1
29.0,32.279,2020-07-26,16:00,31.1
3.0,31.909,2020-07-26,16:00,31.1
30.0,31.824,2020-07-26,16:00,31.1
4.0,30.096,2020-07-26,16:00,31.1
5.0,31.656,2020-07-26,16:00,31.1
6.0,32.392,2020-07-26,16:00,31.1
7.0,31.341,2020-07-26,16:00,31.1
8.0,31.096,2020-07-26,16:00,31.1
9.0,31.703,2020-07-26,16:00,31.1
1.0,30.987,2020-07-26,17:00,31.0
10.0,31.163,2020-07-26,17:00,31.0
11.0,32.798,2020-07-26,17:00,31.0
12.0,31.042,2020-07-26,17:00,31.0
13.0,33.203,2020-07-26,17:00,31.0
14.0,32.353,2020-07-26,17:00,31.0
15.0,31.194,2020-07-26,17:00,31.0
16.0,32.455,2020-07-26,17:00,31.0
17.0,31.346,2020-07-26,17:00,31.0
18.0,32.224,2020-07-26,17:00,31.0
19.0,31.191,2020-07-26,17:00,31.0
2.0,32.009,2020-07-26,17:00,31.0
20.0,31.854,2020-07-26,17:00,31.0
21.0,30.427,2020-07-26,17:00,31.0
22.0,31.611,2020-07-26,17:00,31.0
23.0,30.892,2020-07-26,17:00,31.0
24.0,31.138,2020-07-26,17:00,31.0
25.0,30.959,2020-07-26,17:00,31.0
26.0,30.433,2020-07-26,17:00,31.0
27.0,30.353,2020-07-26,17:00,31.0
28.0,32.144,2020-07-26,17:00,31.0
29.0,31.964,2020-07-26,17:00,31.0
3.0,31.106,2020-07-26,17:00,31.0
30.0,32.526,2020-07-26,17:00,31.0
4.0,29.1,2020-07-26,17:00,31.0
5.0,31.486,2020-07-26,17:00,31.0
6.0,32.149,2020-07-26,17:00,31.0
7.0,31.151,2020-07-26,17:00,31.0
8.0,30.989,2020-07-26,17:00,31.0
9.0,31.421,2020-07-26,17:00,31.0
1.0,31.38,2020-07-26,18:00,30.0
10.0,31.158,2020-07-26,18:00,30.0
11.0,31.364,2020-07-26,18:00,30.0
12.0,30.837,2020-07-26,18:00,30.0
13.0,32.574,2020-07-26,18:00,30.0
14.0,31.168,2020-07-26,18:00,30.0
15.0,30.807,2020-07-26,18:00,30.0
16.0,32.018,2020-07-26,18:00,30.0
17.0,30.552,2020-07-26,18:00,30.0
18.0,31.869,2020-07-26,18:00,30.0
19.0,31.007,2020-07-26,18:00,30.0
2.0,31.966,2020-07-26,18:00,30.0
20.0,32.036,2020-07-26,18:00,30.0
21.0,30.154,2020-07-26,18:00,30.0
22.0,31.124,2020-07-26,18:00,30.0
23.0,30.89,2020-07-26,18:00,30.0
24.0,30.38,2020-07-26,18:00,30.0
25.0,31.438,2020-07-26,18:00,30.0
26.0,30.621,2020-07-26,18:00,30.0
27.0,30.37,2020-07-26,18:00,30.0
28.0,31.309,2020-07-26,18:00,30.0
29.0,31.024,2020-07-26,18:00,30.0
3.0,30.711,2020-07-26,18:00,30.0
30.0,31.258,2020-07-26,18:00,30.0
4.0,30.475,2020-07-26,18:00,30.0
5.0,31.358,2020-07-26,18:00,30.0
6.0,31.184,2020-07-26,18:00,30.0
7.0,30.189,2020-07-26,18:00,30.0
8.0,30.613,2020-07-26,18:00,30.0
9.0,31.288,2020-07-26,18:00,30.0
1.0,30.008,2020-07-26,19:00,25.3
10.0,30.413,2020-07-26,19:00,25.3
11.0,30.299,2020-07-26,19:00,25.3
12.0,30.992,2020-07-26,19:00,25.3
13.0,30.464,2020-07-26,19:00,25.3
14.0,30.661,2020-07-26,19:00,25.3
15.0,29.636,2020-07-26,19:00,25.3
16.0,30.499,2020-07-26,19:00,25.3
17.0,29.515,2020-07-26,19:00,25.3
18.0,30.1,2020-07-26,19:00,25.3
19.0,29.534,2020-07-26,19:00,25.3
2.0,30.611,2020-07-26,19:00,25.3
20.0,30.293,2020-07-26,19:00,25.3
21.0,28.921,2020-07-26,19:00,25.3
22.0,29.722,2020-07-26,19:00,25.3
23.0,29.873,2020-07-26,19:00,25.3
24.0,29.39,2020-07-26,19:00,25.3
25.0,30.266,2020-07-26,19:00,25.3
26.0,29.139,2020-07-26,19:00,25.3
27.0,29.729,2020-07-26,19:00,25.3
28.0,30.323,2020-07-26,19:00,25.3
29.0,30.08,2020-07-26,19:00,25.3
3.0,29.714,2020-07-26,19:00,25.3
30.0,30.495,2020-07-26,19:00,25.3
4.0,28.475,2020-07-26,19:00,25.3
5.0,30.907,2020-07-26,19:00,25.3
6.0,30.588,2020-07-26,19:00,25.3
7.0,29.003,2020-07-26,19:00,25.3
8.0,29.608,2020-07-26,19:00,25.3
9.0,30.375,2020-07-26,19:00,25.3
1.0,28.346,2020-07-26,20:00,22.0
10.0,28.7,2020-07-26,20:00,22.0
11.0,28.607,2020-07-26,20:00,22.0
12.0,28.373,2020-07-26,20:00,22.0
13.0,28.597,2020-07-26,20:00,22.0
14.0,28.823,2020-07-26,20:00,22.0
15.0,28.233,2020-07-26,20:00,22.0
16.0,28.955,2020-07-26,20:00,22.0
17.0,27.968,2020-07-26,20:00,22.0
18.0,28.556,2020-07-26,20:00,22.0
19.0,27.254,2020-07-26,20:00,22.0
2.0,28.289,2020-07-26,20:00,22.0
20.0,28.93,2020-07-26,20:00,22.0
21.0,26.593,2020-07-26,20:00,22.0
22.0,28.187,2020-07-26,20:00,22.0
23.0,28.416,2020-07-26,20:00,22.0
24.0,28.233,2020-07-26,20:00,22.0
25.0,28.707,2020-07-26,20:00,22.0
26.0,27.627,2020-07-26,20:00,22.0
27.0,27.94,2020-07-26,20:00,22.0
28.0,27.699,2020-07-26,20:00,22.0
29.0,28.404,2020-07-26,20:00,22.0
3.0,28.061,2020-07-26,20:00,22.0
30.0,28.737,2020-07-26,20:00,22.0
4.0,26.569,2020-07-26,20:00,22.0
5.0,28.47,2020-07-26,20:00,22.0
6.0,28.969,2020-07-26,20:00,22.0
7.0,28.522,2020-07-26,20:00,22.0
8.0,28.188,2020-07-26,20:00,22.0
9.0,28.627,2020-07-26,20:00,22.0
1.0,27.103,2020-07-26,21:00,20.4
10.0,26.703,2020-07-26,21:00,20.4
11.0,27.124,2020-07-26,21:00,20.4
12.0,26.795,2020-07-26,21:00,20.4
13.0,27.467,2020-07-26,21:00,20.4
14.0,27.593,2020-07-26,21:00,20.4
15.0,27.165,2020-07-26,21:00,20.4
16.0,26.747,2020-07-26,21:00,20.4
17.0,25.827,2020-07-26,21:00,20.4
18.0,26.787,2020-07-26,21:00,20.4
19.0,24.51,2020-07-26,21:00,20.4
2.0,26.866,2020-07-26,21:00,20.4
20.0,26.814,2020-07-26,21:00,20.4
21.0,24.893,2020-07-26,21:00,20.4
22.0,26.345,2020-07-26,21:00,20.4
23.0,26.84,2020-07-26,21:00,20.4
24.0,26.084,2020-07-26,21:00,20.4
25.0,27.407,2020-07-26,21:00,20.4
26.0,25.773,2020-07-26,21:00,20.4
27.0,25.697,2020-07-26,21:00,20.4
28.0,26.447,2020-07-26,21:00,20.4
29.0,27.256,2020-07-26,21:00,20.4
3.0,26.706,2020-07-26,21:00,20.4
30.0,27.701,2020-07-26,21:00,20.4
4.0,26.399,2020-07-26,21:00,20.4
